,capability,color,decorative,family,file,fontformat,fontversion,foundry,fullname,index,langs,outline,postscriptname,scalable,scripts,slant,style,symbol,variable,weight,width,antialias,pixelsize,spacing,size
5065,otlayout:arab,False,False,"[('en', 'UKIJ Kufi Gul')]",fonts-ukij-uyghur/UKIJKuG.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Kufi Gul')]",0,lg tl an ts yap sw en sc gl tr et gd fy rw kj fil pap-aw es mg ng nso nl su id smj crh aa br gv io ch pt st uz it oc sn wo wa ug jv ay eu ho bi sq ku-tr sv fi ia kwm nr zu so ie nds rm vot de vo om ss ms za lb sg rn sma pap-an xh li tn ht fur fj,True,UKIJKufiGul,True,arabic common latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5066,otlayout:arab,False,False,"[('en', 'UKIJ Kufi Kawak')]",fonts-ukij-uyghur/UKIJKuKa.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Kufi Kawak')]",0,lg tl an ts yap sw en sc gl tr et gd fy rw kj fil pap-aw es mg ng nso nl su id smj crh aa br gv io ch pt st uz it oc sn wo wa ug jv ay eu ho bi sq ku-tr sv fi ia kwm nr zu so ie nds rm vot de vo om ss ms za lb sg rn sma pap-an xh li tn ht fur fj,True,UKIJKufiKawak,True,arabic common latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5067,otlayout:arab,False,False,"[('en', 'UKIJ Kufi Tar')]",fonts-ukij-uyghur/UKIJKuT.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Kufi Tar')]",0,lg tl an ts yap sw en sc gl tr et gd fy rw kj fil pap-aw es mg ng nso nl su id smj crh aa br gv io ch pt st uz it oc sn wo wa ug jv ay eu ho bi sq ku-tr sv fi ia kwm nr zu so ie nds rm vot de vo om ss ms za lb sg rn sma pap-an xh li tn ht fur fj,True,UKIJKufiTar,True,arabic common latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5068,otlayout:arab,False,False,"[('en', 'UKIJ Kufi Uz')]",fonts-ukij-uyghur/UKIJKuU.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Kufi Uz')]",0,lg tl an ts yap sw en sc gl tr et gd fy rw kj fil pap-aw es mg ng nso nl su id smj crh aa br gv io ch pt st uz it oc sn wo wa ug jv ay eu ho bi sq ku-tr sv fi ia kwm nr zu so ie nds rm vot de vo om ss ms za lb sg rn sma pap-an xh li tn ht fur fj,True,UKIJKufiUz,True,arabic common latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5069,otlayout:arab,False,False,"[('en', 'UKIJ Kufi Yay')]",fonts-ukij-uyghur/UKIJKuY.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Kufi Yay')]",0,lg tl an ts yap sw en sc gl tr et gd fy rw kj fil pap-aw es mg ng nso nl su id smj crh aa br gv io ch pt st uz it oc sn wo wa ug jv ay eu ho bi sq ku-tr sv fi ia kwm nr zu so ie nds rm vot de vo om ss ms za lb sg rn sma pap-an xh li tn ht fur fj,True,UKIJKufiYay,True,arabic common latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5070,otlayout:arab,False,False,"[('en', 'UKIJ Kufi Yay')]",fonts-ukij-uyghur/UKIJKuYB.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Kufi Yay Bold')]",0,lg tl an ts yap sw en sc gl tr et gd fy rw kj fil pap-aw es mg ng nso nl su id smj crh aa br gv io ch pt st uz it oc sn wo wa ug jv ay eu ho bi sq ku-tr sv fi ia kwm nr zu so ie nds rm vot de vo om ss ms za lb sg rn sma pap-an xh li tn ht fur fj,True,UKIJKufiYay-Bold,True,arabic common latin unknown,0,"[('en', 'Bold')]",False,False,200.0,100.0,,,,
5071,otlayout:arab,False,False,"[('en', 'UKIJ Kufi Yolluq')]",fonts-ukij-uyghur/UKIJKuYol.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Kufi Yolluq')]",0,lg tl an ts yap sw en sc gl tr et gd fy rw kj fil pap-aw es mg ng nso nl su id smj crh aa br gv io ch pt st uz it oc sn wo wa ug jv ay eu ho bi sq ku-tr sv fi ia kwm nr zu so ie nds rm vot de vo om ss ms za lb sg rn sma pap-an xh li tn ht fur fj,True,UKIJKufiYolluq,True,arabic common latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5072,otlayout:arab,False,False,"[('en', 'UKIJ Mejnun')]",fonts-ukij-uyghur/UKIJMejn.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Mejnun')]",0,lg tl an ts yap sw en sc gl tr et gd fy rw kj fil pap-aw es mg ng nso nl su id smj crh aa br gv io ch pt st uz it oc sn wo wa ug jv ay eu ho bi sq ku-tr sv fi ia kwm nr zu so ie nds rm vot de vo om ss ms za lb sg rn sma pap-an xh li tn ht fur fj,True,UKIJMejnun,True,arabic common latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5073,otlayout:arab,False,False,"[('en', 'UKIJ Mejnuntal')]",fonts-ukij-uyghur/UKIJMejT.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Mejnuntal')]",0,lg tl an ts yap sw en sc gl tr et gd fy rw kj fil pap-aw es mg ng nso nl su id smj crh aa br gv io ch pt st uz it oc sn wo wa ug jv ay eu ho bi sq ku-tr sv fi ia kwm nr zu so ie nds rm vot de vo om ss ms za lb sg rn sma pap-an xh li tn ht fur fj,True,UKIJMejnuntal,True,arabic common latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5074,otlayout:arab,False,False,"[('en', 'UKIJ Merdane')]",fonts-ukij-uyghur/UKIJMe.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Merdane')]",0,an el en gl tr smn kj hr mt is av st no wa se lez kwm nr co vo om sma pap-an xh li fa vot nb sw ar et gd fil sel fr crh gv ch wo oc ik ug jv fi zu kum bg nds rm ss ms sl rn so tn fur az-ir tk bs os ru sc rw la es mg nso eo da io smj pt uz ce it sn fo ho eu uk ku-tr ia ie sg fj lg tl hu yap ki fy pap-aw ng nn nl su id aa br ay sv sq bi sr de ota be za na lb ts ht,True,UKIJMerdane,True,arabic common cyrillic greek inherited latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5075,otlayout:arab,False,False,"[('en', 'UKIJ Moy Qelem')]",fonts-ukij-uyghur/UKIJMoyQ.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Moy Qelem')]",0,lg tl an ts yap sw en sc gl tr et gd fy rw kj fil pap-aw es mg ng nso nl su id smj crh aa br gv io ch pt st uz it oc sn wo wa ug jv ay eu ho bi sq ku-tr sv fi ia kwm nr zu so ie nds rm vot de vo om ss ms za lb sg rn sma pap-an xh li tn ht fur fj,True,UKIJMoyQelem,True,arabic common latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5076,otlayout:arab,False,False,"[('en', 'UKIJ Nasq')]",fonts-ukij-uyghur/UKIJNsq.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Nasq')]",0,an el en ty chm gl tr smn kj hr tyv cv mt is av st bin no wa se lez kwm nr kk co vo om sma pap-an xh li fa vot tg nb sw az-az ar et gd sah fil mk sel fr crh shs gv ch qu ro wo oc ik ug jv lt fi to kum zu bg nds rm ss ms sl pl rn csb so tn fur quz az-ir tk bs os ru sm sc rw la es mg nso eo ky ig da io smj pt uz ce it sn fo ho eu kv uk ku-tr ia ie bua sg fj ba lg tl mo hu yap ki fy tt pap-aw ng nn nl su id haw aa br mn-mn sh ay sv sq bi kw sr de kaa ota be za na lb ts ht,True,UKIJNasq,True,arabic common cyrillic greek inherited latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5077,otlayout:arab,False,False,"[('en', 'UKIJ Nasq')]",fonts-ukij-uyghur/UKIJNsqb.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Nasq Bold')]",0,an el en ty chm gl tr smn kj hr tyv cv mt is av st bin no wa se lez kwm nr kk co vo om sma pap-an xh li fa vot tg nb sw az-az ar et gd sah fil mk sel fr crh shs gv ch qu ro wo oc ik ug jv lt fi to kum zu bg nds rm ss ms sl pl rn csb so tn fur quz az-ir tk bs os ru sm sc rw la es mg nso eo ky ig da io smj pt uz ce it sn fo ho eu kv uk ku-tr ia ie bua sg fj ba lg tl mo hu yap ki fy tt pap-aw ng nn nl su id haw aa br mn-mn sh ay sv sq bi kw sr de kaa ota be za na lb ts ht,True,UKIJNasq-Bold,True,arabic common cyrillic greek inherited latin unknown,0,"[('en', 'Bold')]",False,False,200.0,100.0,,,,
5078,otlayout:arab,False,False,"[('en', 'UKIJ Nasq Zilwa')]",fonts-ukij-uyghur/UKIJNsqZ.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Nasq Zilwa')]",0,lg tl an ts yap sw en sc gl tr et gd fy rw kj fil pap-aw es mg ng nso nl su id smj crh aa br gv io ch pt st uz it oc sn wo wa ug jv ay eu ho bi sq ku-tr sv fi ia kwm nr zu so ie nds rm vot de vo om ss ms za lb sg rn sma pap-an xh li tn ht fur fj,True,UKIJNasqZilwa,True,arabic common latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5079,otlayout:arab,False,False,"[('en', 'UKIJ Nasq Zilwa')]",fonts-ukij-uyghur/UKIJNsqZB.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Nasq Zilwa Bold')]",0,lg tl an ts yap sw en sc gl tr et gd fy rw kj fil pap-aw es mg ng nso nl su id smj crh aa br gv io ch pt st uz it oc sn wo wa ug jv ay eu ho bi sq ku-tr sv fi ia kwm nr zu so ie nds rm vot de vo om ss ms za lb sg rn sma pap-an xh li tn ht fur fj,True,UKIJNasqZilwa-Bold,True,arabic common latin unknown,0,"[('en', 'Bold')]",False,False,200.0,100.0,,,,
5080,otlayout:arab,False,False,"[('en', 'UKIJ Orqun Basma')]",fonts-ukij-uyghur/UKIJOrqun_B.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Orqun Basma')]",0,an el en gl tr smn kj hr mt is av st no wa se lez kwm nr co vo om sma pap-an xh li fa vot nb sw ar et gd fil sel fr crh gv ch wo oc ik ug jv fi zu kum bg nds rm ss ms sl rn so tn fur az-ir tk bs os ru sc rw la es mg nso eo da io smj pt uz ce it sn fo ho eu uk ku-tr ia ie sg fj lg tl hu yap ki fy pap-aw ng nn nl su id aa br ay sv sq bi sr de ota be za na lb ts ht,True,UKIJOrqunBasma,True,arabic common cyrillic greek inherited latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5081,otlayout:arab,False,False,"[('en', 'UKIJ Orqun Yazma')]",fonts-ukij-uyghur/UKIJOrqun_Y.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Orqun Yazma')]",0,an el en gl tr smn kj hr mt is av st no wa se lez kwm nr co vo om sma pap-an xh li fa vot nb sw ar et gd fil sel fr crh gv ch wo oc ik ug jv fi zu kum bg nds rm ss ms sl rn so tn fur az-ir tk bs os ru sc rw la es mg nso eo da io smj pt uz ce it sn fo ho eu uk ku-tr ia ie sg fj lg tl hu yap ki fy pap-aw ng nn nl su id aa br ay sv sq bi sr de ota be za na lb ts ht,True,UKIJOrqunYazma,True,arabic common cyrillic greek inherited latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5082,otlayout:arab,False,False,"[('en', 'UKIJ Orxun-Yensey')]",fonts-ukij-uyghur/UKIJOrxun.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Orxun-Yensey')]",0,sw rw kj ng io uz st sn ho ia kwm nr zu om ss ms za rn xh so ts fj,True,UKIJOrxun-Yensey,True,common latin,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5083,otlayout:arab,False,False,"[('en', 'UKIJ Qara')]",fonts-ukij-uyghur/UKIJQara.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Qara')]",0,an el en gl tr smn kj hr mt is av st no wa se lez kwm nr co vo om sma pap-an xh li fa vot nb sw ar et gd fil sel fr crh gv ch wo oc ik ug jv fi zu kum bg nds rm ss ms sl rn so tn fur az-ir tk bs os ru sc rw la es mg nso eo da io smj pt uz ce it sn fo ho eu uk ku-tr ia ie sg fj lg tl hu yap ki fy pap-aw ng nn nl su id aa br ay sv sq bi sr de ota be za na lb ts ht,True,UKIJQara,True,arabic common cyrillic greek inherited latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5084,otlayout:arab,False,False,"[('en', 'UKIJ Qara')]",fonts-ukij-uyghur/UKIJQara-b.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Qara Bold')]",0,an el en gl tr smn kj hr mt is av st no wa se lez kwm nr co vo om sma pap-an xh li fa vot nb sw ar et gd fil sel fr crh gv ch wo oc ik ug jv fi zu kum bg nds rm ss ms sl rn so tn fur az-ir tk bs os ru sc rw la es mg nso eo da io smj pt uz ce it sn fo ho eu uk ku-tr ia ie sg fj lg tl hu yap ki fy pap-aw ng nn nl su id aa br ay sv sq bi sr de ota be za na lb ts ht,True,UKIJQara-Bold,True,arabic common cyrillic greek inherited latin unknown,0,"[('en', 'Bold')]",False,False,200.0,100.0,,,,
5085,otlayout:arab,False,False,"[('en', 'UKIJ Qolyazma')]",fonts-ukij-uyghur/UKIJQolyazma.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Qolyazma')]",0,lg tl an ts yap sw en sc gl tr et gd fy rw kj fil pap-aw es mg ng nso nl su id smj crh aa br gv io ch pt st uz it oc sn wo wa ug jv ay eu ho bi sq ku-tr sv fi ia kwm nr zu so ie nds rm vot de vo om ss ms za lb sg rn sma pap-an xh li tn ht fur fj,True,UKIJQolyazma,True,arabic common latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5086,otlayout:arab,False,False,"[('en', 'UKIJ Qolyazma Tez')]",fonts-ukij-uyghur/UKIJQol_Tez.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Qolyazma Tez')]",0,az-ir sw ar rw kj pap-aw ng su id io gv st uz sn ug ho eu sq ia kwm nr zu ota om ss ms za rn xh so ts fa fj,True,UKIJQolyazmaTez,True,arabic common inherited latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5087,otlayout:arab,False,False,"[('en', 'UKIJ Qolyazma Tuz')]",fonts-ukij-uyghur/UKIJQol_Tuz.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Qolyazma Tuz')]",0,az-ir sw ar rw kj pap-aw ng su id io gv st uz sn ug ho eu sq ia kwm nr zu ota om ss ms za rn xh so ts fa fj,True,UKIJQolyazmaTuz,True,arabic common inherited latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5088,otlayout:arab,False,False,"[('en', 'UKIJ Qolyazma Yantu')]",fonts-ukij-uyghur/UKIJQol_Yantu.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Qolyazma Yantu')]",0,az-ir sw ar rw kj pap-aw ng su id io gv st uz sn ug ho eu sq ia kwm nr zu ota om ss ms za rn xh so ts fa fj,True,UKIJQolyazmaYantu,True,arabic common inherited latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5089,otlayout:arab,False,False,"[('en', 'UKIJ Ruqi')]",fonts-ukij-uyghur/UKIJRu.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Ruqi')]",0,lg tl an ts yap sw en sc gl tr et gd fy rw kj fil pap-aw es mg ng nso nl su id smj crh aa br gv io ch pt st uz it oc sn wo wa ug jv ay eu ho bi sq ku-tr sv fi ia kwm nr zu so ie nds rm vot de vo om ss ms za lb sg rn sma pap-an xh li tn ht fur fj,True,UKIJRuqi,True,arabic common latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5090,otlayout:arab,False,False,"[('en', 'UKIJ Saet')]",fonts-ukij-uyghur/UKIJSaet.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Saet')]",0,lg tl an ts yap sw en sc gl tr et gd fy rw kj fil pap-aw es mg ng nso nl su id smj crh aa br gv io ch pt st uz it oc sn wo wa ug jv ay eu ho bi sq ku-tr sv fi ia kwm nr zu so ie nds rm vot de vo om ss ms za lb sg rn sma pap-an xh li tn ht fur fj,True,UKIJSaet,True,arabic common latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5091,otlayout:arab,False,False,"[('en', 'UKIJ Sulus')]",fonts-ukij-uyghur/UKIJSls.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Sulus')]",0,lg tl an ts yap sw en sc gl tr et gd fy rw kj fil pap-aw es mg ng nso nl su id smj crh aa br gv io ch pt st uz it oc sn wo wa ug jv ay eu ho bi sq ku-tr sv fi ia kwm nr zu so ie nds rm vot de vo om ss ms za lb sg rn sma pap-an xh li tn ht fur fj,True,UKIJSulus,True,arabic common latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5092,otlayout:arab,False,False,"[('en', 'UKIJ Sulus')]",fonts-ukij-uyghur/UKIJSlsBold.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Sulus Bold')]",0,lg tl an ts yap sw en sc gl tr et gd fy rw kj fil pap-aw es mg ng nso nl su id smj crh aa br gv io ch pt st uz it oc sn wo wa ug jv ay eu ho bi sq ku-tr sv fi ia kwm nr zu so ie nds rm vot de vo om ss ms za lb sg rn sma pap-an xh li tn ht fur fj,True,UKIJSulus-Bold,True,arabic common latin unknown,0,"[('en', 'Bold')]",False,False,200.0,100.0,,,,
5093,otlayout:arab,False,False,"[('en', 'UKIJ Sulus Tom')]",fonts-ukij-uyghur/UKIJSlsTom.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Sulus Tom')]",0,an el en gl tr smn kj hr mt is av st no wa se lez kwm nr co vo om sma pap-an xh li fa vot nb sw ar et gd fil sel fr crh gv ch wo oc ik ug jv fi zu kum bg nds rm ss ms sl rn so tn fur az-ir tk bs os ru sc rw la es mg nso eo da io smj pt uz ce it sn fo ho eu uk ku-tr ia ie sg fj lg tl hu yap ki fy pap-aw ng nn nl su id aa br ay sv sq bi sr de ota be za na lb ts ht,True,UKIJSulusTom,True,arabic common cyrillic greek inherited latin unknown,0,"[('en', 'Regular')]",False,False,100.0,100.0,,,,
5094,otlayout:arab,False,False,"[('en', 'UKIJ Teng')]",fonts-ukij-uyghur/UKIJTeng.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Teng')]",0,an el en gl tr smn kj hr mt is av st no wa se lez kwm nr co vo om sma pap-an xh li fa vot nb sw ar et gd fil sel fr crh gv ch wo oc ik ug jv fi zu kum bg nds rm ss ms sl rn so tn fur az-ir tk bs os ru sc rw la es mg nso eo da io smj pt uz ce it sn fo ho eu uk ku-tr ia ie sg fj lg tl hu yap ki fy pap-aw ng nn nl su id aa br ay sv sq bi sr de ota be za na lb ts ht,True,UKIJTeng,True,arabic common cyrillic greek inherited latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,100.0,
5095,otlayout:arab,False,False,"[('en', 'UKIJ Teng')]",fonts-ukij-uyghur/UKIJTeng-b.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Teng Bold')]",0,an el en gl tr smn kj hr mt is av st no wa se lez kwm nr co vo om sma pap-an xh li fa vot nb sw ar et gd fil sel fr crh gv ch wo oc ik ug jv fi zu kum bg nds rm ss ms sl rn so tn fur az-ir tk bs os ru sc rw la es mg nso eo da io smj pt uz ce it sn fo ho eu uk ku-tr ia ie sg fj lg tl hu yap ki fy pap-aw ng nn nl su id aa br ay sv sq bi sr de ota be za na lb ts ht,True,UKIJTeng-Bold,True,arabic common cyrillic greek inherited latin unknown,0,"[('en', 'Bold')]",False,False,200.0,100.0,,,100.0,
5096,otlayout:arab,False,False,"[('en', 'UKIJ Tiken')]",fonts-ukij-uyghur/UKIJTiken.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Tiken')]",0,az-ir sw ar rw kj pap-aw ng su id io gv st uz sn ug ho eu sq ia kwm nr zu ota om ss ms za rn xh so ts fa fj,True,UKIJTiken,True,arabic common inherited latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5097,otlayout:arab,False,False,"[('en', 'UKIJ Title')]",fonts-ukij-uyghur/UKIJTitle.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Title')]",0,an el en gl tr smn kj hr mt is av st no wa se lez kwm nr co vo om sma pap-an xh li fa vot nb sw ar et gd fil sel fr crh gv ch wo oc ik ug jv fi zu kum bg nds rm ss ms sl rn so tn fur az-ir tk bs os ru sc rw la es mg nso eo da io smj pt uz ce it sn fo ho eu uk ku-tr ia ie sg fj lg tl hu yap ki fy pap-aw ng nn nl su id aa br ay sv sq bi sr de ota be za na lb ts ht,True,UKIJTitle,True,arabic common cyrillic greek inherited latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5098,otlayout:arab,False,False,"[('en', 'UKIJ Tor')]",fonts-ukij-uyghur/UKIJTor.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Tor')]",0,an en ty gl tr kj tyv is st no wa kwm nr co vo om sma pap-an xh li fa vot nb sw az-az ar et gd fil sel fr crh gv ch qu wo oc ik ug jv fi to kum zu bg nds rm ss ms rn so tn fur quz az-ir tk os ru sm sc rw es mg nso ky da io smj pt uz it sn fo ho eu ku-tr ia ie bua sg fj lg tl hu yap ki fy tt pap-aw ng nn nl su id haw aa br mn-mn ay sv sq bi de kaa ota za na lb ts ht,True,UKIJTor,True,arabic common cyrillic greek inherited latin,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5099,otlayout:arab,False,False,"[('en', 'UKIJ Tughra')]",ALP/UKIJTughra.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Tughra')]",0,an el en ty chm gl tr smn kj hr tyv cv mt is av st bin no wa se lez kwm nr kk co vo om sma pap-an xh li fa vot tg nb sw az-az ar et gd sah fil mk sel fr crh shs gv ch qu ro wo oc ik ug jv lt fi to kum zu bg nds rm ss ms sl pl rn csb so tn fur quz az-ir tk bs os ru sm sc rw la es mg nso eo ky ig da io smj pt uz ce it sn fo ho eu kv uk ku-tr ia ie bua sg fj ba lg tl mo hu yap ki fy tt pap-aw ng nn nl su id haw aa br mn-mn sh ay sv sq bi kw sr de kaa ota be za na lb ts ht,True,UKIJTughra,True,arabic common cyrillic greek inherited latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5100,otlayout:arab,False,False,"[('en', 'UKIJ Tuz')]",fonts-ukij-uyghur/UKIJTuz.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Tuz')]",0,an el en gl tr smn kj hr mt is av st no wa se lez kwm nr co vo om sma pap-an xh li fa vot nb sw ar et gd fil sel fr crh gv ch wo oc ik ug jv fi zu kum bg nds rm ss ms sl rn so tn fur az-ir tk bs os ru sc rw la es mg nso eo da io smj pt uz ce it sn fo ho eu uk ku-tr ia ie sg fj lg tl hu yap ki fy pap-aw ng nn nl su id aa br ay sv sq bi sr de ota be za na lb ts ht,True,UKIJTuz,True,arabic common cyrillic greek inherited latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5101,otlayout:arab,False,False,"[('en', 'UKIJ Tuz Basma')]",fonts-ukij-uyghur/UKIJTuzB.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Tuz Basma')]",0,an el en ty chm gl tr smn kj hr tyv cv mt is av st bin no wa se lez kwm nr kk co vo om sma pap-an xh li fa vot tg nb sw az-az ar et gd sah fil mk sel fr crh shs gv ch qu ro wo oc ik ug jv lt fi to kum zu bg nds rm ss ms sl pl rn csb so tn fur quz az-ir tk bs os ru sm sc rw la es mg nso eo ky ig da io smj pt uz ce it sn fo ho eu kv uk ku-tr ia ie bua sg fj ba lg tl mo hu yap ki fy tt pap-aw ng nn nl su id haw aa br mn-mn sh ay sv sq bi kw sr de kaa ota be za na lb ts ht,True,UKIJTuzBasma,True,arabic common cyrillic greek inherited latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
5102,otlayout:arab,False,False,"[('en', 'UKIJ Tuz Basma')]",fonts-ukij-uyghur/UKIJTuzBB.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Tuz Basma Bold')]",0,an el en ty chm gl tr smn kj hr tyv cv mt is av st bin no wa se lez kwm nr kk co vo om sma pap-an xh li fa vot tg nb sw az-az ar et gd sah fil mk sel fr crh shs gv ch qu ro wo oc ik ug jv lt fi to kum zu bg nds rm ss ms sl pl rn csb so tn fur quz az-ir tk bs os ru sm sc rw la es mg nso eo ky ig da io smj pt uz ce it sn fo ho eu kv uk ku-tr ia ie bua sg fj ba lg tl mo hu yap ki fy tt pap-aw ng nn nl su id haw aa br mn-mn sh ay sv sq bi kw sr de kaa ota be za na lb ts ht,True,UKIJTuzBasma-Bold,True,arabic common cyrillic greek inherited latin unknown,0,"[('en', 'Bold')]",False,False,200.0,100.0,,,,
5103,otlayout:arab,False,False,"[('en', 'UKIJ Tuz')]",fonts-ukij-uyghur/UKIJTuzBold.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Tuz Bold')]",0,an el en gl tr smn kj hr mt is av st no wa se lez kwm nr co vo om sma pap-an xh li fa vot nb sw ar et gd fil sel fr crh gv ch wo oc ik ug jv fi zu kum bg nds rm ss ms sl rn so tn fur az-ir tk bs os ru sc rw la es mg nso eo da io smj pt uz ce it sn fo ho eu uk ku-tr ia ie sg fj lg tl hu yap ki fy pap-aw ng nn nl su id aa br ay sv sq bi sr de ota be za na lb ts ht,True,UKIJTuz-Bold,True,arabic common cyrillic greek inherited latin unknown,0,"[('en', 'Bold')]",False,False,200.0,100.0,,,,
5104,otlayout:arab,False,False,"[('en', 'UKIJ Tuz Gezit')]",fonts-ukij-uyghur/UKIJTuzG.ttf,TrueType,196608,ALP ,"[('en', 'UKIJ Tuz Gezit')]",0,an el en ty chm gl tr smn kj hr tyv cv mt is av st bin no wa se lez kwm nr kk co vo om sma pap-an xh li fa vot tg nb sw az-az ar et gd sah fil mk sel fr crh shs gv ch qu ro wo oc ik ug jv lt fi to kum zu bg nds rm ss ms sl pl rn csb so tn fur quz az-ir tk bs os ru sm sc rw la es mg nso eo ky ig da io smj pt uz ce it sn fo ho eu kv uk ku-tr ia ie bua sg fj ba lg tl mo hu yap ki fy tt pap-aw ng nn nl su id haw aa br mn-mn sh ay sv sq bi kw sr de kaa ota be za na lb ts ht,True,UKIJTuzGezit,True,arabic common cyrillic greek inherited latin unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
